file,label
9882.wav,fake
9883.wav,real
9884.wav,real
9885.wav,fake
9886.wav,real
9887.wav,real
9888.wav,fake
9889.wav,real
9890.wav,real
9891.wav,real
9892.wav,real
9893.wav,fake
9894.wav,real
9895.wav,real
9896.wav,real
9897.wav,real
9898.wav,fake
9899.wav,fake
9900.wav,real
9901.wav,fake
9902.wav,real
9903.wav,fake
9904.wav,fake
9905.wav,real
9906.wav,real
9907.wav,fake
9908.wav,real
9909.wav,real
9910.wav,fake
9911.wav,real
9912.wav,fake
9913.wav,fake
9914.wav,real
9915.wav,real
9916.wav,real
9917.wav,fake
9918.wav,real
9919.wav,real
9920.wav,real
9921.wav,fake
9922.wav,real
9923.wav,real
9924.wav,fake
9925.wav,real
9926.wav,fake
9927.wav,real
9928.wav,fake
9929.wav,real
9930.wav,real
9931.wav,real
9932.wav,real
9933.wav,real
9934.wav,real
9935.wav,fake
9936.wav,real
9937.wav,real
9938.wav,real
9939.wav,fake
9940.wav,fake
9941.wav,real
9942.wav,real
9943.wav,real
9944.wav,real
9945.wav,real
9946.wav,fake
9947.wav,real
9948.wav,real
9949.wav,real
9950.wav,fake
9951.wav,fake
9952.wav,fake
9953.wav,real
9954.wav,real
9955.wav,real
9956.wav,real
9957.wav,real
9958.wav,fake
9959.wav,fake
9960.wav,real
9961.wav,fake
9962.wav,real
9963.wav,real
9964.wav,real
9965.wav,fake
9966.wav,real
9967.wav,real
9968.wav,real
9969.wav,real
9970.wav,fake
9971.wav,fake
9972.wav,real
9973.wav,fake
9974.wav,real
9975.wav,fake
9976.wav,real
9977.wav,real
9978.wav,fake
9979.wav,fake
9980.wav,real
9981.wav,fake
9982.wav,fake
9983.wav,real
9984.wav,real
9985.wav,real
9986.wav,real
9987.wav,real
9988.wav,fake
9989.wav,fake
9990.wav,real
9991.wav,fake
9992.wav,fake
9993.wav,fake
9994.wav,real
9995.wav,fake
9996.wav,real
9997.wav,fake
9998.wav,fake
9999.wav,real
10000.wav,fake
10001.wav,real
10002.wav,fake
10003.wav,real
10004.wav,real
10005.wav,fake
10006.wav,fake
10007.wav,fake
10008.wav,fake
10009.wav,fake
10010.wav,real
10011.wav,fake
10012.wav,fake
10013.wav,real
10014.wav,fake
10015.wav,real
10016.wav,real
10017.wav,fake
10018.wav,real
10019.wav,real
10020.wav,real
10021.wav,real
10022.wav,real
10023.wav,real
10024.wav,real
10025.wav,real
10026.wav,fake
10027.wav,real
10028.wav,real
10029.wav,fake
10030.wav,real
10031.wav,real
10032.wav,fake
10033.wav,real
10034.wav,real
10035.wav,real
10036.wav,real
10037.wav,fake
10038.wav,real
10039.wav,real
10040.wav,fake
10041.wav,real
10042.wav,real
10043.wav,fake
10044.wav,real
10045.wav,fake
10046.wav,fake
10047.wav,real
10048.wav,real
10049.wav,real
10050.wav,fake
10051.wav,real
10052.wav,fake
10053.wav,real
10054.wav,fake
10055.wav,real
10056.wav,real
10057.wav,real
10058.wav,fake
10059.wav,real
10060.wav,real
10061.wav,fake
10062.wav,fake
10063.wav,real
10064.wav,fake
10065.wav,fake
10066.wav,fake
10067.wav,real
10068.wav,fake
10069.wav,real
10070.wav,fake
10071.wav,fake
10072.wav,fake
10073.wav,fake
10074.wav,fake
10075.wav,fake
10076.wav,real
10077.wav,real
10078.wav,fake
10079.wav,fake
10080.wav,real
10081.wav,real
10082.wav,fake
10083.wav,real
10084.wav,real
10085.wav,real
10086.wav,real
10087.wav,real
10088.wav,fake
10089.wav,real
10090.wav,real
10091.wav,fake
10092.wav,real
10093.wav,real
10094.wav,fake
10095.wav,real
10096.wav,real
10097.wav,fake
10098.wav,real
10099.wav,fake
10100.wav,real
10101.wav,fake
10102.wav,fake
10103.wav,fake
10104.wav,real
10105.wav,fake
10106.wav,real
10107.wav,real
10108.wav,real
10109.wav,real
10110.wav,real
10111.wav,real
10112.wav,real
10113.wav,real
10114.wav,real
10115.wav,real
10116.wav,real
10117.wav,real
10118.wav,real
10119.wav,fake
10120.wav,fake
10121.wav,real
10122.wav,real
10123.wav,real
10124.wav,real
10125.wav,fake
10126.wav,fake
10127.wav,real
10128.wav,real
10129.wav,real
10130.wav,fake
10131.wav,fake
10132.wav,real
10133.wav,fake
10134.wav,real
10135.wav,real
10136.wav,fake
10137.wav,real
10138.wav,fake
10139.wav,real
10140.wav,real
10141.wav,real
10142.wav,real
10143.wav,real
10144.wav,real
10145.wav,real
10146.wav,fake
10147.wav,fake
10148.wav,fake
10149.wav,real
10150.wav,real
10151.wav,fake
10152.wav,real
10153.wav,real
10154.wav,real
10155.wav,real
10156.wav,real
10157.wav,fake
10158.wav,real
10159.wav,real
10160.wav,real
10161.wav,real
10162.wav,real
10163.wav,real
10164.wav,fake
10165.wav,real
10166.wav,fake
10167.wav,real
10168.wav,fake
10169.wav,fake
10170.wav,real
10171.wav,fake
10172.wav,real
10173.wav,real
10174.wav,fake
10175.wav,real
10176.wav,fake
10177.wav,real
10178.wav,real
10179.wav,fake
10180.wav,real
10181.wav,real
10182.wav,real
10183.wav,real
10184.wav,real
10185.wav,real
10186.wav,real
10187.wav,real
10188.wav,real
10189.wav,fake
10190.wav,real
10191.wav,fake
10192.wav,real
10193.wav,real
10194.wav,real
10195.wav,real
10196.wav,real
10197.wav,real
10198.wav,real
10199.wav,real
10200.wav,fake
10201.wav,real
10202.wav,real
10203.wav,real
10204.wav,real
10205.wav,real
10206.wav,fake
10207.wav,real
10208.wav,real
10209.wav,fake
10210.wav,real
10211.wav,real
10212.wav,fake
10213.wav,fake
10214.wav,real
10215.wav,real
10216.wav,fake
10217.wav,real
10218.wav,fake
10219.wav,fake
10220.wav,real
10221.wav,real
10222.wav,real
10223.wav,fake
10224.wav,fake
10225.wav,real
10226.wav,fake
10227.wav,fake
10228.wav,real
10229.wav,real
10230.wav,real
10231.wav,real
10232.wav,real
10233.wav,real
10234.wav,fake
10235.wav,real
10236.wav,real
10237.wav,fake
10238.wav,fake
10239.wav,real
10240.wav,real
10241.wav,fake
10242.wav,real
10243.wav,real
10244.wav,real
10245.wav,real
10246.wav,real
10247.wav,real
10248.wav,real
10249.wav,real
10250.wav,fake
10251.wav,real
10252.wav,real
10253.wav,fake
10254.wav,real
10255.wav,real
10256.wav,real
10257.wav,real
10258.wav,fake
10259.wav,fake
10260.wav,real
10261.wav,real
10262.wav,fake
10263.wav,real
10264.wav,real
10265.wav,real
10266.wav,real
10267.wav,real
10268.wav,fake
10269.wav,fake
10270.wav,real
10271.wav,fake
10272.wav,real
10273.wav,fake
10274.wav,real
10275.wav,real
10276.wav,real
10277.wav,real
10278.wav,real
10279.wav,real
10280.wav,real
10281.wav,real
10282.wav,fake
10283.wav,real
10284.wav,real
10285.wav,real
10286.wav,real
10287.wav,real
10288.wav,real
10289.wav,real
10290.wav,fake
10291.wav,real
10292.wav,real
10293.wav,real
10294.wav,fake
10295.wav,fake
10296.wav,real
10297.wav,real
10298.wav,real
10299.wav,real
10300.wav,real
10301.wav,fake
10302.wav,fake
10303.wav,real
10304.wav,fake
10305.wav,fake
10306.wav,fake
10307.wav,real
10308.wav,real
10309.wav,real
10310.wav,fake
10311.wav,real
10312.wav,fake
10313.wav,real
10314.wav,real
10315.wav,real
10316.wav,fake
10317.wav,real
10318.wav,fake
10319.wav,fake
10320.wav,fake
10321.wav,real
10322.wav,fake
10323.wav,real
10324.wav,real
10325.wav,real
10326.wav,fake
10327.wav,fake
10328.wav,fake
10329.wav,real
10330.wav,real
10331.wav,real
10332.wav,fake
10333.wav,fake
10334.wav,real
10335.wav,fake
10336.wav,real
10337.wav,fake
10338.wav,real
10339.wav,fake
10340.wav,fake
10341.wav,real
10342.wav,fake
10343.wav,real
10344.wav,real
10345.wav,real
10346.wav,fake
10347.wav,real
10348.wav,fake
10349.wav,fake
10350.wav,fake
10351.wav,real
10352.wav,fake
10353.wav,real
10354.wav,real
10355.wav,fake
10356.wav,fake
10357.wav,fake
10358.wav,fake
10359.wav,real
10360.wav,real
10361.wav,fake
10362.wav,real
10363.wav,real
10364.wav,real
10365.wav,real
10366.wav,fake
10367.wav,real
10368.wav,real
10369.wav,real
10370.wav,real
10371.wav,fake
10372.wav,fake
10373.wav,real
10374.wav,real
10375.wav,real
10376.wav,real
10377.wav,fake
10378.wav,fake
10379.wav,real
10380.wav,real
10381.wav,real
10382.wav,fake
10383.wav,fake
10384.wav,real
10385.wav,fake
10386.wav,real
10387.wav,fake
10388.wav,real
10389.wav,real
10390.wav,real
10391.wav,real
10392.wav,fake
10393.wav,fake
10394.wav,real
10395.wav,real
10396.wav,fake
10397.wav,fake
10398.wav,real
10399.wav,real
10400.wav,fake
10401.wav,fake
10402.wav,fake
10403.wav,real
10404.wav,real
10405.wav,real
10406.wav,fake
10407.wav,real
10408.wav,fake
10409.wav,fake
10410.wav,real
10411.wav,fake
10412.wav,real
10413.wav,real
10414.wav,fake
10415.wav,real
10416.wav,real
10417.wav,real
10418.wav,fake
10419.wav,fake
10420.wav,fake
10421.wav,fake
10422.wav,real
10423.wav,real
10424.wav,real
10425.wav,fake
10426.wav,real
10427.wav,fake
10428.wav,real
10429.wav,real
10430.wav,fake
10431.wav,real
10432.wav,real
10433.wav,real
10434.wav,real
10435.wav,real
10436.wav,real
10437.wav,fake
10438.wav,real
10439.wav,real
10440.wav,real
10441.wav,real
10442.wav,real
10443.wav,real
10444.wav,fake
10445.wav,real
10446.wav,fake
10447.wav,real
10448.wav,real
10449.wav,real
10450.wav,fake
10451.wav,fake
10452.wav,real
10453.wav,real
10454.wav,fake
10455.wav,real
10456.wav,real
10457.wav,real
10458.wav,real
10459.wav,fake
10460.wav,real
10461.wav,real
10462.wav,real
10463.wav,real
10464.wav,fake
10465.wav,real
10466.wav,real
10467.wav,fake
10468.wav,real
10469.wav,real
10470.wav,fake
10471.wav,real
10472.wav,real
10473.wav,real
10474.wav,fake
10475.wav,real
10476.wav,real
10477.wav,fake
10478.wav,fake
10479.wav,fake
10480.wav,real
10481.wav,real
10482.wav,fake
10483.wav,real
10484.wav,real
10485.wav,fake
10486.wav,fake
10487.wav,real
10488.wav,real
10489.wav,real
10490.wav,real
10491.wav,real
10492.wav,real
10493.wav,real
10494.wav,real
10495.wav,real
10496.wav,fake
10497.wav,real
10498.wav,fake
10499.wav,real
10500.wav,real
10501.wav,real
10502.wav,real
10503.wav,real
10504.wav,real
10505.wav,real
10506.wav,real
10507.wav,real
10508.wav,real
10509.wav,real
10510.wav,real
10511.wav,fake
10512.wav,real
10513.wav,real
10514.wav,fake
10515.wav,real
10516.wav,fake
10517.wav,real
10518.wav,real
10519.wav,real
10520.wav,real
10521.wav,real
10522.wav,real
10523.wav,fake
10524.wav,fake
10525.wav,real
10526.wav,real
10527.wav,real
10528.wav,real
10529.wav,real
10530.wav,real
10531.wav,real
10532.wav,real
10533.wav,real
10534.wav,real
10535.wav,real
10536.wav,fake
10537.wav,real
10538.wav,fake
10539.wav,real
10540.wav,fake
10541.wav,real
10542.wav,fake
10543.wav,real
10544.wav,fake
10545.wav,fake
10546.wav,fake
10547.wav,real
10548.wav,fake
10549.wav,real
10550.wav,fake
10551.wav,fake
10552.wav,real
10553.wav,fake
10554.wav,real
10555.wav,real
10556.wav,real
10557.wav,real
10558.wav,fake
10559.wav,real
10560.wav,real
10561.wav,real
10562.wav,real
10563.wav,fake
10564.wav,fake
10565.wav,fake
10566.wav,real
10567.wav,real
10568.wav,real
10569.wav,real
10570.wav,real
10571.wav,real
10572.wav,real
10573.wav,real
10574.wav,real
10575.wav,real
10576.wav,real
10577.wav,fake
10578.wav,real
10579.wav,fake
10580.wav,real
10581.wav,real
10582.wav,real
10583.wav,fake
10584.wav,real
10585.wav,real
10586.wav,real
10587.wav,fake
10588.wav,real
10589.wav,real
10590.wav,real
10591.wav,real
10592.wav,real
10593.wav,fake
10594.wav,real
10595.wav,real
10596.wav,real
10597.wav,real
10598.wav,real
10599.wav,real
10600.wav,real
10601.wav,real
10602.wav,real
10603.wav,real
10604.wav,fake
10605.wav,real
10606.wav,fake
10607.wav,real
10608.wav,real
10609.wav,fake
10610.wav,fake
10611.wav,real
10612.wav,real
10613.wav,real
10614.wav,fake
10615.wav,real
10616.wav,real
10617.wav,fake
10618.wav,real
10619.wav,fake
10620.wav,fake
10621.wav,real
10622.wav,real
10623.wav,real
10624.wav,real
10625.wav,real
10626.wav,real
10627.wav,real
10628.wav,real
10629.wav,real
10630.wav,real
10631.wav,fake
10632.wav,fake
10633.wav,fake
10634.wav,real
10635.wav,fake
10636.wav,fake
10637.wav,real
10638.wav,real
10639.wav,fake
10640.wav,fake
10641.wav,real
10642.wav,real
10643.wav,fake
10644.wav,real
10645.wav,real
10646.wav,real
10647.wav,fake
10648.wav,real
10649.wav,real
10650.wav,fake
10651.wav,real
10652.wav,real
10653.wav,real
10654.wav,fake
10655.wav,fake
10656.wav,real
10657.wav,real
10658.wav,fake
10659.wav,real
10660.wav,real
10661.wav,fake
10662.wav,real
10663.wav,real
10664.wav,real
10665.wav,real
10666.wav,real
10667.wav,fake
10668.wav,fake
10669.wav,fake
10670.wav,real
10671.wav,fake
10672.wav,real
10673.wav,real
10674.wav,real
10675.wav,fake
10676.wav,real
10677.wav,real
10678.wav,fake
10679.wav,real
10680.wav,real
10681.wav,real
10682.wav,real
10683.wav,real
10684.wav,fake
10685.wav,fake
10686.wav,real
10687.wav,fake
10688.wav,real
10689.wav,real
10690.wav,real
10691.wav,fake
10692.wav,real
10693.wav,real
10694.wav,fake
10695.wav,real
10696.wav,real
10697.wav,fake
10698.wav,fake
10699.wav,real
10700.wav,fake
10701.wav,fake
10702.wav,real
10703.wav,real
10704.wav,fake
10705.wav,real
10706.wav,real
10707.wav,real
10708.wav,real
10709.wav,real
10710.wav,real
10711.wav,real
10712.wav,fake
10713.wav,real
10714.wav,real
10715.wav,fake
10716.wav,real
10717.wav,real
10718.wav,real
10719.wav,real
10720.wav,fake
10721.wav,real
10722.wav,fake
10723.wav,real
10724.wav,real
10725.wav,fake
10726.wav,real
10727.wav,real
10728.wav,fake
10729.wav,real
10730.wav,real
10731.wav,real
10732.wav,fake
10733.wav,real
10734.wav,real
10735.wav,real
10736.wav,real
10737.wav,real
10738.wav,real
10739.wav,real
10740.wav,fake
10741.wav,real
10742.wav,fake
10743.wav,fake
10744.wav,real
10745.wav,real
10746.wav,real
10747.wav,real
10748.wav,fake
10749.wav,real
10750.wav,real
10751.wav,real
10752.wav,fake
10753.wav,fake
10754.wav,real
10755.wav,real
10756.wav,real
10757.wav,real
10758.wav,real
10759.wav,real
10760.wav,real
10761.wav,fake
10762.wav,real
10763.wav,fake
10764.wav,fake
10765.wav,real
10766.wav,real
10767.wav,real
10768.wav,real
10769.wav,fake
10770.wav,fake
10771.wav,fake
10772.wav,real
10773.wav,fake
10774.wav,real
10775.wav,real
10776.wav,real
10777.wav,real
10778.wav,real
10779.wav,real
10780.wav,fake
10781.wav,real
10782.wav,real
10783.wav,fake
10784.wav,real
10785.wav,real
10786.wav,fake
10787.wav,real
10788.wav,fake
10789.wav,real
10790.wav,fake
10791.wav,fake
10792.wav,real
10793.wav,fake
10794.wav,real
10795.wav,fake
10796.wav,fake
10797.wav,fake
10798.wav,real
10799.wav,fake
10800.wav,real
10801.wav,fake
10802.wav,real
10803.wav,real
10804.wav,real
10805.wav,real
10806.wav,real
10807.wav,real
10808.wav,real
10809.wav,fake
10810.wav,real
10811.wav,real
10812.wav,real
10813.wav,fake
10814.wav,fake
10815.wav,real
10816.wav,real
10817.wav,fake
10818.wav,real
10819.wav,real
10820.wav,real
10821.wav,fake
10822.wav,fake
10823.wav,real
10824.wav,fake
10825.wav,real
10826.wav,fake
10827.wav,real
10828.wav,fake
10829.wav,real
10830.wav,fake
10831.wav,real
10832.wav,real
10833.wav,fake
10834.wav,real
10835.wav,fake
10836.wav,real
10837.wav,real
10838.wav,real
10839.wav,real
10840.wav,real
10841.wav,real
10842.wav,fake
10843.wav,fake
10844.wav,fake
10845.wav,fake
10846.wav,real
10847.wav,fake
10848.wav,real
10849.wav,real
10850.wav,fake
10851.wav,real
10852.wav,real
10853.wav,fake
10854.wav,real
10855.wav,fake
10856.wav,fake
10857.wav,fake
10858.wav,fake
10859.wav,real
10860.wav,fake
10861.wav,real
10862.wav,real
10863.wav,fake
10864.wav,real
10865.wav,real
10866.wav,real
10867.wav,real
10868.wav,real
10869.wav,real
10870.wav,fake
10871.wav,real
10872.wav,real
10873.wav,fake
10874.wav,fake
10875.wav,real
10876.wav,fake
10877.wav,fake
10878.wav,real
10879.wav,real
10880.wav,fake
10881.wav,fake
10882.wav,real
10883.wav,fake
10884.wav,fake
10885.wav,fake
10886.wav,real
10887.wav,real
10888.wav,fake
10889.wav,real
10890.wav,real
10891.wav,real
10892.wav,real
10893.wav,real
10894.wav,real
10895.wav,fake
10896.wav,fake
10897.wav,fake
10898.wav,real
10899.wav,real
10900.wav,real
10901.wav,real
10902.wav,fake
10903.wav,real
10904.wav,real
10905.wav,fake
10906.wav,fake
10907.wav,real
10908.wav,real
10909.wav,real
10910.wav,real
10911.wav,real
10912.wav,real
10913.wav,fake
10914.wav,real
10915.wav,real
10916.wav,real
10917.wav,real
10918.wav,real
10919.wav,real
10920.wav,fake
10921.wav,fake
10922.wav,fake
10923.wav,real
10924.wav,real
10925.wav,fake
10926.wav,fake
10927.wav,fake
10928.wav,real
10929.wav,real
10930.wav,fake
10931.wav,real
10932.wav,fake
10933.wav,real
10934.wav,fake
10935.wav,real
10936.wav,real
10937.wav,fake
10938.wav,fake
10939.wav,real
10940.wav,fake
10941.wav,real
10942.wav,real
10943.wav,real
10944.wav,real
10945.wav,real
10946.wav,real
10947.wav,real
10948.wav,real
10949.wav,real
10950.wav,real
10951.wav,fake
10952.wav,real
10953.wav,real
10954.wav,fake
10955.wav,real
10956.wav,real
10957.wav,real
10958.wav,fake
10959.wav,real
10960.wav,real
10961.wav,real
10962.wav,real
10963.wav,real
10964.wav,real
10965.wav,real
10966.wav,real
10967.wav,real
10968.wav,fake
10969.wav,real
10970.wav,fake
10971.wav,real
10972.wav,fake
10973.wav,real
10974.wav,real
10975.wav,real
10976.wav,real
10977.wav,real
10978.wav,real
10979.wav,real
10980.wav,real
10981.wav,real
10982.wav,real
10983.wav,real
10984.wav,real
10985.wav,real
10986.wav,fake
10987.wav,fake
10988.wav,real
10989.wav,fake
10990.wav,real
10991.wav,real
10992.wav,real
10993.wav,fake
10994.wav,real
10995.wav,real
10996.wav,real
10997.wav,real
10998.wav,real
10999.wav,real
11000.wav,real
11001.wav,real
11002.wav,real
11003.wav,fake
11004.wav,real
11005.wav,fake
11006.wav,fake
11007.wav,fake
11008.wav,real
11009.wav,fake
11010.wav,real
11011.wav,fake
11012.wav,fake
11013.wav,real
11014.wav,real
11015.wav,real
11016.wav,real
11017.wav,real
11018.wav,fake
11019.wav,fake
11020.wav,real
11021.wav,real
11022.wav,fake
11023.wav,fake
11024.wav,real
11025.wav,fake
11026.wav,real
11027.wav,real
11028.wav,fake
11029.wav,real
11030.wav,fake
11031.wav,fake
11032.wav,real
11033.wav,real
11034.wav,real
11035.wav,real
11036.wav,real
11037.wav,real
11038.wav,real
11039.wav,fake
11040.wav,fake
11041.wav,fake
11042.wav,real
11043.wav,real
11044.wav,real
11045.wav,fake
11046.wav,fake
11047.wav,real
11048.wav,real
11049.wav,real
11050.wav,real
11051.wav,fake
11052.wav,real
11053.wav,real
11054.wav,real
11055.wav,real
11056.wav,fake
11057.wav,fake
11058.wav,real
11059.wav,real
11060.wav,real
11061.wav,real
11062.wav,real
11063.wav,fake
11064.wav,real
11065.wav,real
11066.wav,real
11067.wav,real
11068.wav,real
11069.wav,fake
11070.wav,fake
11071.wav,fake
11072.wav,fake
11073.wav,real
11074.wav,real
11075.wav,real
11076.wav,real
11077.wav,real
11078.wav,real
11079.wav,fake
11080.wav,real
11081.wav,fake
11082.wav,real
11083.wav,fake
11084.wav,real
11085.wav,real
11086.wav,real
11087.wav,real
11088.wav,real
11089.wav,real
11090.wav,fake
11091.wav,real
11092.wav,real
11093.wav,real
11094.wav,real
11095.wav,fake
11096.wav,fake
11097.wav,real
11098.wav,real
11099.wav,real
11100.wav,real
11101.wav,fake
11102.wav,fake
11103.wav,fake
11104.wav,fake
11105.wav,fake
11106.wav,real
11107.wav,fake
11108.wav,fake
11109.wav,real
11110.wav,fake
11111.wav,real
11112.wav,fake
11113.wav,fake
11114.wav,fake
11115.wav,fake
11116.wav,real
11117.wav,real
11118.wav,fake
11119.wav,real
11120.wav,fake
11121.wav,real
11122.wav,real
11123.wav,fake
11124.wav,real
11125.wav,fake
11126.wav,real
11127.wav,fake
11128.wav,real
11129.wav,fake
11130.wav,real
11131.wav,real
11132.wav,real
11133.wav,fake
11134.wav,fake
11135.wav,real
11136.wav,fake
11137.wav,real
11138.wav,real
11139.wav,real
11140.wav,real
11141.wav,real
11142.wav,fake
11143.wav,real
11144.wav,real
11145.wav,real
11146.wav,real
11147.wav,real
11148.wav,real
11149.wav,fake
11150.wav,real
11151.wav,real
11152.wav,fake
11153.wav,real
11154.wav,real
11155.wav,real
11156.wav,real
11157.wav,real
11158.wav,real
11159.wav,fake
11160.wav,real
11161.wav,real
11162.wav,real
11163.wav,fake
11164.wav,fake
11165.wav,real
11166.wav,real
11167.wav,real
11168.wav,real
11169.wav,fake
11170.wav,real
11171.wav,fake
11172.wav,real
11173.wav,real
11174.wav,real
11175.wav,real
11176.wav,real
11177.wav,real
11178.wav,real
11179.wav,real
11180.wav,fake
11181.wav,real
11182.wav,real
11183.wav,real
11184.wav,fake
11185.wav,fake
11186.wav,fake
11187.wav,real
11188.wav,real
11189.wav,real
11190.wav,real
11191.wav,real
11192.wav,real
11193.wav,real
11194.wav,real
11195.wav,fake
11196.wav,fake
11197.wav,real
11198.wav,real
11199.wav,fake
11200.wav,real
11201.wav,real
11202.wav,fake
11203.wav,real
11204.wav,fake
11205.wav,real
11206.wav,fake
11207.wav,real
11208.wav,fake
11209.wav,fake
11210.wav,real
11211.wav,fake
11212.wav,real
11213.wav,fake
11214.wav,real
11215.wav,real
11216.wav,real
11217.wav,real
11218.wav,fake
11219.wav,real
11220.wav,real
11221.wav,fake
11222.wav,real
11223.wav,real
11224.wav,fake
11225.wav,fake
11226.wav,fake
11227.wav,real
11228.wav,real
11229.wav,fake
11230.wav,real
11231.wav,real
11232.wav,real
11233.wav,real
11234.wav,real
11235.wav,real
11236.wav,real
11237.wav,real
11238.wav,real
11239.wav,real
11240.wav,fake
11241.wav,real
11242.wav,real
11243.wav,fake
11244.wav,real
11245.wav,fake
11246.wav,fake
11247.wav,fake
11248.wav,real
11249.wav,real
11250.wav,fake
11251.wav,real
11252.wav,fake
11253.wav,real
11254.wav,real
11255.wav,real
11256.wav,real
11257.wav,real
11258.wav,fake
11259.wav,real
11260.wav,fake
11261.wav,fake
11262.wav,real
11263.wav,real
11264.wav,real
11265.wav,real
11266.wav,real
11267.wav,real
11268.wav,real
11269.wav,fake
11270.wav,fake
11271.wav,real
11272.wav,fake
11273.wav,fake
11274.wav,fake
11275.wav,real
11276.wav,fake
11277.wav,fake
11278.wav,real
11279.wav,fake
11280.wav,real
11281.wav,real
11282.wav,fake
11283.wav,fake
11284.wav,fake
11285.wav,fake
11286.wav,fake
11287.wav,fake
11288.wav,fake
11289.wav,fake
11290.wav,fake
11291.wav,real
11292.wav,real
11293.wav,fake
11294.wav,real
11295.wav,real
11296.wav,fake
11297.wav,real
11298.wav,real
11299.wav,fake
11300.wav,real
11301.wav,real
11302.wav,real
11303.wav,fake
11304.wav,fake
11305.wav,fake
11306.wav,fake
11307.wav,real
11308.wav,real
11309.wav,real
11310.wav,fake
11311.wav,fake
11312.wav,real
11313.wav,real
11314.wav,real
11315.wav,real
11316.wav,fake
11317.wav,fake
11318.wav,real
11319.wav,real
11320.wav,fake
11321.wav,fake
11322.wav,real
11323.wav,fake
11324.wav,real
11325.wav,real
11326.wav,real
11327.wav,real
11328.wav,real
11329.wav,real
11330.wav,real
11331.wav,fake
